TIME,30cm,50cm,100cm,150cm,200cm,300cm,500cm,700cm,900cm
2024/1/3 08:30,18.27,2.52,4.162,0,0,0,20.64,23.18,30.09
2024/1/3 08:40,18.27,2.52,4.16,0,0,0,20.64,23.18,30.09
2024/1/3 08:50,18.27,2.519,4.162,0,0,0,20.64,23.18,30.09
2024/1/3 09:00,18.26,2.52,4.158,0,0,0,20.62,23.14,30.07
2024/1/3 09:10,18.26,2.52,4.16,0,0,0,20.61,23.15,30.02
2024/1/3 09:20,18.26,2.517,4.158,0,0,0,20.61,23.12,30.01
2024/1/3 09:30,18.27,2.518,4.161,0,0,0,20.62,23.16,30.08
2024/1/3 09:40,18.26,2.517,4.157,0,0,0,20.64,23.18,30.08
2024/1/3 09:50,18.27,2.519,4.159,0,0,0,20.64,23.18,30.09
2024/1/3 10:00,18.26,2.519,4.159,0,0,0,20.64,23.18,30.09
2024/1/3 10:10,18.26,2.513,4.156,0,0,0,20.62,23.13,30.05
2024/1/3 10:20,18.26,2.517,4.153,0,0,0,20.59,23.1,30.03
2024/1/3 10:30,18.18,2.506,4.136,0,0,0,20.57,23.04,29.92
2024/1/3 10:40,18.23,2.509,4.133,0,0,0,20.56,23.12,30.02
2024/1/3 10:50,18.17,2.493,4.125,0,0,0,20.5,23.02,29.96
2024/1/3 11:00,18.21,2.505,4.127,0,0,0,20.51,23.07,29.93
2024/1/3 11:10,18.18,2.507,4.133,0,0,0,20.47,23.07,29.94
2024/1/3 11:20,18.17,2.495,4.129,0,0,0,20.53,23.06,29.92
2024/1/3 11:30,18.21,2.49,4.125,0,0,0,20.5,23.06,29.86
2024/1/3 11:40,18.21,2.496,4.123,0,0,0,20.54,23,29.94
2024/1/3 11:50,18.21,2.499,4.128,0,0,0,20.52,23.01,29.94
2024/1/3 12:00,18.23,2.499,4.122,0,0,0,20.58,23.04,29.86
2024/1/3 12:10,18.18,2.501,4.125,0,0,0,20.54,23.06,29.93
2024/1/3 12:20,18.19,2.495,4.134,0,0,0,20.51,23.09,29.88
2024/1/3 12:30,18.17,2.493,4.129,0,0,0,20.55,23.04,29.94
2024/1/3 12:40,18.16,2.495,4.125,0,0,0,20.51,23.01,29.9
2024/1/3 12:50,18.19,2.494,4.133,0,0,0,20.53,23.03,29.94
2024/1/3 13:00,18.2,2.495,4.139,0,0,0,20.54,22.98,29.89
2024/1/3 13:10,18.15,2.496,4.144,0,0,0,20.5,23.07,29.97
2024/1/3 13:20,18.17,2.496,4.135,0,0,0,20.52,23.01,29.96
2024/1/3 13:30,18.14,2.498,4.126,0,0,0,20.51,23.04,29.88
2024/1/3 13:40,18.21,2.5,4.127,0,0,0,20.5,23.03,29.89
2024/1/3 13:50,18.23,2.501,4.131,0,0,0,20.56,22.99,29.94
2024/1/3 14:00,18.19,2.496,4.139,0,0,0,20.56,23.06,29.96
2024/1/3 14:10,18.21,2.491,4.136,0,0,0,20.59,23.05,29.98
2024/1/3 14:20,18.21,2.499,4.138,0,0,0,20.61,23.05,29.99
2024/1/3 14:30,18.22,2.5,4.14,0,0,0,20.6,23.07,30.02
2024/1/3 14:40,18.23,2.505,4.145,0,0,0,20.61,23.11,30.04
2024/1/3 14:50,18.24,2.503,4.143,0,0,0,20.61,23.11,30.01
2024/1/3 15:00,18.23,2.504,4.145,0,0,0,20.61,23.11,30.06
2024/1/3 15:10,18.24,2.504,4.146,0,0,0,20.64,23.17,30.08
2024/1/3 15:20,18.23,2.503,4.144,0,0,0,20.64,23.17,30.07
2024/1/3 15:30,18.23,2.503,4.144,0,0,0,20.64,23.17,30.09
2024/1/3 15:40,18.23,2.501,4.142,0,0,0,20.64,23.17,30.09
2024/1/3 15:50,18.23,2.502,4.141,0,0,0,20.64,23.17,30.09
2024/1/3 16:00,18.23,2.502,4.139,0,0,0,20.64,23.17,30.09
2024/1/3 16:10,18.22,2.5,4.139,0,0,0,20.64,23.17,30.09
2024/1/3 16:20,18.22,2.5,4.137,0,0,0,20.64,23.17,30.09
2024/1/3 16:30,18.22,2.499,4.136,0,0,0,20.64,23.17,30.09
2024/1/3 16:40,18.22,2.498,4.134,0,0,0,20.63,23.17,30.09
2024/1/3 16:50,18.22,2.498,4.134,0,0,0,20.63,23.17,30.09
2024/1/3 17:00,18.22,2.497,4.132,0,0,0,20.63,23.17,30.09
2024/1/3 17:10,18.21,2.497,4.131,0,0,0,20.63,23.17,30.09
2024/1/3 17:20,18.21,2.496,4.131,0,0,0,20.63,23.17,30.09
2024/1/3 17:30,18.21,2.496,4.13,0,0,0,20.63,23.17,30.09
2024/1/3 17:40,18.21,2.496,4.129,0,0,0,20.63,23.17,30.09
2024/1/3 17:50,18.21,2.496,4.127,0,0,0,20.63,23.17,30.09
2024/1/3 18:00,18.21,2.496,4.126,0,0,0,20.63,23.17,30.09
2024/1/3 18:10,18.21,2.496,4.126,0,0,0,20.63,23.17,30.09
2024/1/3 18:20,18.21,2.496,4.126,0,0,0,20.63,23.17,30.09
2024/1/3 18:30,18.21,2.496,4.126,0,0,0,20.63,23.17,30.09
2024/1/3 18:40,18.21,2.496,4.126,0,0,0,20.63,23.17,30.09
2024/1/3 18:50,18.21,2.496,4.125,0,0,0,20.63,23.17,30.09
2024/1/3 19:00,18.21,2.496,4.125,0,0,0,20.63,23.17,30.09
2024/1/3 19:10,18.21,2.496,4.124,0,0,0,20.63,23.17,30.09
2024/1/3 19:20,18.21,2.496,4.124,0,0,0,20.63,23.17,30.09
2024/1/3 19:30,18.21,2.496,4.124,0,0,0,20.63,23.17,30.09
2024/1/3 19:40,18.21,2.496,4.124,0,0,0,20.63,23.17,30.09
2024/1/3 19:50,18.21,2.496,4.124,0,0,0,20.63,23.17,30.09
2024/1/3 20:00,18.21,2.496,4.124,0,0,0,20.63,23.17,30.09
2024/1/3 20:10,18.21,2.496,4.124,0,0,0,20.63,23.17,30.09
2024/1/3 20:20,18.21,2.496,4.124,0,0,0,20.63,23.17,30.09
2024/1/3 20:30,18.2,2.496,4.124,0,0,0,20.63,23.17,30.09
2024/1/3 20:40,18.2,2.496,4.124,0,0,0,20.63,23.17,30.09
2024/1/3 20:50,18.2,2.496,4.124,0,0,0,20.63,23.17,30.09
2024/1/3 21:00,18.2,2.496,4.123,0,0,0,20.63,23.17,30.09
2024/1/3 21:10,18.2,2.496,4.123,0,0,0,20.63,23.17,30.09
2024/1/3 21:20,18.2,2.496,4.124,0,0,0,20.63,23.17,30.09
2024/1/3 21:30,18.2,2.496,4.124,0,0,0,20.63,23.17,30.09
2024/1/3 21:40,18.2,2.496,4.124,0,0,0,20.63,23.17,30.09
2024/1/3 21:50,18.2,2.496,4.124,0,0,0,20.63,23.17,30.09
2024/1/3 22:00,18.2,2.496,4.123,0,0,0,20.63,23.17,30.09
2024/1/3 22:10,18.2,2.495,4.123,0,0,0,20.63,23.17,30.09
2024/1/3 22:20,18.2,2.496,4.123,0,0,0,20.63,23.17,30.09
2024/1/3 22:30,18.2,2.496,4.122,0,0,0,20.63,23.17,30.09
2024/1/3 22:40,18.2,2.496,4.122,0,0,0,20.63,23.17,30.09
2024/1/3 22:50,18.2,2.496,4.121,0,0,0,20.63,23.17,30.09
2024/1/3 23:00,18.2,2.495,4.121,0,0,0,20.63,23.17,30.09
2024/1/3 23:10,18.2,2.494,4.121,0,0,0,20.63,23.17,30.09
2024/1/3 23:20,18.2,2.495,4.121,0,0,0,20.63,23.17,30.09
2024/1/3 23:30,18.2,2.494,4.121,0,0,0,20.63,23.17,30.09
2024/1/3 23:40,18.2,2.495,4.121,0,0,0,20.63,23.17,30.09
2024/1/3 23:50,18.2,2.495,4.121,0,0,0,20.63,23.17,30.09
2024/1/4 00:00,18.2,2.494,4.12,0,0,0,20.63,23.17,30.09
2024/1/4 00:10,18.2,2.494,4.119,0,0,0,20.63,23.17,30.09
2024/1/4 00:20,18.2,2.495,4.121,0,0,0,20.63,23.17,30.09
2024/1/4 00:30,18.2,2.496,4.12,0,0,0,20.63,23.17,30.09
2024/1/4 00:40,18.2,2.496,4.121,0,0,0,20.63,23.17,30.09
2024/1/4 00:50,18.21,2.496,4.121,0,0,0,20.63,23.17,30.09
2024/1/4 01:00,18.21,2.496,4.121,0,0,0,20.63,23.17,30.09
2024/1/4 01:10,18.21,2.496,4.122,0,0,0,20.63,23.17,30.09
2024/1/4 01:20,18.21,2.496,4.121,0,0,0,20.63,23.17,30.09
2024/1/4 01:30,18.21,2.496,4.121,0,0,0,20.63,23.17,30.09
2024/1/4 01:40,18.21,2.496,4.122,0,0,0,20.63,23.17,30.09
2024/1/4 01:50,18.21,2.496,4.123,0,0,0,20.63,23.17,30.09
2024/1/4 02:00,18.21,2.496,4.123,0,0,0,20.63,23.17,30.09
2024/1/4 02:10,18.22,2.496,4.123,0,0,0,20.63,23.17,30.09
2024/1/4 02:20,18.22,2.497,4.124,0,0,0,20.63,23.17,30.09
2024/1/4 02:30,18.22,2.497,4.124,0,0,0,20.64,23.17,30.09
2024/1/4 02:40,18.22,2.498,4.124,0,0,0,20.64,23.17,30.09
2024/1/4 02:50,18.22,2.498,4.124,0,0,0,20.64,23.17,30.09
2024/1/4 03:00,18.22,2.498,4.124,0,0,0,20.64,23.17,30.09
2024/1/4 03:10,18.23,2.498,4.124,0,0,0,20.64,23.17,30.09
2024/1/4 03:20,18.22,2.497,4.124,0,0,0,20.64,23.17,30.09
2024/1/4 03:30,18.22,2.498,4.123,0,0,0,20.64,23.17,30.09
2024/1/4 03:40,18.22,2.497,4.122,0,0,0,20.64,23.17,30.09
2024/1/4 03:50,18.22,2.497,4.121,0,0,0,20.64,23.17,30.09
2024/1/4 04:00,18.22,2.497,4.121,0,0,0,20.64,23.17,30.09
2024/1/4 04:10,18.22,2.496,4.121,0,0,0,20.64,23.17,30.09
2024/1/4 04:20,18.22,2.496,4.12,0,0,0,20.64,23.17,30.09
2024/1/4 04:30,18.22,2.496,4.12,0,0,0,20.64,23.17,30.09
2024/1/4 04:40,18.22,2.496,4.119,0,0,0,20.64,23.17,30.09
2024/1/4 04:50,18.22,2.496,4.119,0,0,0,20.64,23.17,30.09
2024/1/4 05:00,18.22,2.495,4.118,0,0,0,20.64,23.17,30.09
2024/1/4 05:10,18.22,2.494,4.116,0,0,0,20.64,23.17,30.09
2024/1/4 05:20,18.22,2.494,4.116,0,0,0,20.64,23.17,30.09
2024/1/4 05:30,18.22,2.494,4.115,0,0,0,20.64,23.17,30.09
2024/1/4 05:40,18.21,2.494,4.114,0,0,0,20.64,23.17,30.09
2024/1/4 05:50,18.21,2.493,4.113,0,0,0,20.63,23.17,30.09
2024/1/4 06:00,18.21,2.493,4.112,0,0,0,20.63,23.17,30.09
2024/1/4 06:10,18.21,2.493,4.111,0,0,0,20.63,23.17,30.09
2024/1/4 06:20,18.21,2.492,4.11,0,0,0,20.63,23.17,30.09
2024/1/4 06:30,18.21,2.492,4.109,0,0,0,20.63,23.17,30.09
2024/1/4 06:40,18.21,2.492,4.108,0,0,0,20.63,23.16,30.09
2024/1/4 06:50,18.21,2.492,4.108,0,0,0,20.63,23.16,30.09
2024/1/4 07:00,18.2,2.491,4.106,0,0,0,20.63,23.16,30.09
2024/1/4 07:10,18.2,2.491,4.106,0,0,0,20.63,23.16,30.09
2024/1/4 07:20,18.2,2.49,4.106,0,0,0,20.63,23.17,30.09
2024/1/4 07:30,18.2,2.49,4.106,0,0,0,20.63,23.16,30.09
2024/1/4 07:40,18.2,2.489,4.104,0,0,0,20.63,23.16,30.09
2024/1/4 07:50,18.2,2.49,4.103,0,0,0,20.63,23.16,30.09
2024/1/4 08:00,18.2,2.489,4.103,0,0,0,20.63,23.16,30.09
2024/1/4 08:10,18.19,2.489,4.103,0,0,0,20.63,23.16,30.09
2024/1/4 08:20,18.19,2.489,4.101,0,0,0,20.63,23.16,30.09
2024/1/4 08:30,18.19,2.489,4.101,0,0,0,20.63,23.16,30.08
2024/1/4 08:40,18.19,2.489,4.099,0,0,0,20.63,23.16,30.09
2024/1/4 08:50,18.19,2.488,4.098,0,0,0,20.63,23.16,30.09
2024/1/4 09:00,18.18,2.489,4.097,0,0,0,20.63,23.15,30.06
2024/1/4 09:10,18.19,2.489,4.096,0,0,0,20.63,23.16,30.08
2024/1/4 09:20,18.19,2.488,4.098,0,0,0,20.63,23.16,30.08
2024/1/4 09:30,18.18,2.489,4.097,0,0,0,20.63,23.16,30.08
2024/1/4 09:40,18.18,2.487,4.092,0,0,0,20.63,23.15,30.08
2024/1/4 09:50,18.19,2.489,4.097,0,0,0,20.63,23.16,30.08
2024/1/4 10:00,18.16,2.482,4.085,0,0,0,20.57,23.12,30.05
2024/1/4 10:10,18.15,2.478,4.072,0,0,0,20.48,23.05,29.97
2024/1/4 10:20,18.15,2.484,4.087,0,0,0,20.58,23.07,29.99
2024/1/4 10:30,18.15,2.481,4.074,0,0,0,20.61,23.1,30.04
2024/1/4 10:40,18.19,2.496,4.099,0,0,0,20.64,23.16,30.08
2024/1/4 10:50,18.19,2.494,4.101,0,0,0,20.64,23.16,30.08
2024/1/4 11:00,18.19,2.489,4.101,0,0,0,20.64,23.16,30.08
2024/1/4 11:10,18.18,2.473,4.093,0,0,0,20.63,23.16,30.07
2024/1/4 11:20,18.18,2.489,4.093,0,0,0,20.64,23.16,30.08
2024/1/4 11:30,18.17,2.486,4.081,0,0,0,20.63,23.16,30.07
2024/1/4 11:40,18.18,2.485,4.104,0,0,0,20.64,23.16,30.07
2024/1/4 11:50,18.19,2.489,4.093,0,0,0,20.63,23.16,30.08
2024/1/4 12:00,18.19,2.479,4.094,0,0,0,20.64,23.16,30.07
2024/1/4 12:10,18.19,2.478,4.097,0,0,0,20.64,23.16,30.07
2024/1/4 12:20,18.19,2.485,4.091,0,0,0,20.64,23.16,30.08
2024/1/4 12:30,18.2,2.487,4.091,0,0,0,20.64,23.16,30.08
2024/1/4 12:40,18.19,2.486,4.097,0,0,0,20.64,23.16,30.07
2024/1/4 12:50,18.18,2.484,4.085,0,0,0,20.64,23.15,30.07
2024/1/4 13:00,18.19,2.485,4.101,0,0,0,20.64,23.15,30.08
2024/1/4 13:10,18.2,2.485,4.101,0,0,0,20.63,23.15,30.08
2024/1/4 13:20,18.19,2.49,4.087,0,0,0,20.65,23.15,30.08
2024/1/4 13:30,18.19,2.491,4.108,0,0,0,20.65,23.15,30.07
2024/1/4 13:40,18.2,2.484,4.103,0,0,0,20.64,23.16,30.08
2024/1/4 13:50,18.2,2.486,4.099,0,0,0,20.64,23.16,30.08
2024/1/4 14:00,18.2,2.482,4.106,0,0,0,20.64,23.15,30.07
2024/1/4 14:10,18.19,2.487,4.106,0,0,0,20.64,23.16,30.08
2024/1/4 14:20,18.19,2.486,4.106,0,0,0,20.63,23.15,30.06
2024/1/4 14:30,18.2,2.487,4.11,0,0,0,20.63,23.16,30.06
2024/1/4 14:40,18.18,2.489,4.109,0,0,0,20.63,23.15,30.08
2024/1/4 14:50,18.18,2.486,4.106,0,0,0,20.64,23.16,30.08
2024/1/4 15:00,18.18,2.486,4.102,0,0,0,20.64,23.14,30.07
2024/1/4 15:10,18.19,2.487,4.104,0,0,0,20.64,23.15,30.07
2024/1/4 15:20,18.19,2.487,4.106,0,0,0,20.64,23.15,30.08
2024/1/4 15:30,18.19,2.486,4.096,0,0,0,20.64,23.15,30.08
2024/1/4 15:40,18.18,2.48,4.103,0,0,0,20.64,23.15,30.08
2024/1/4 15:50,18.17,2.484,4.1,0,0,0,20.64,23.15,30.07
2024/1/4 16:00,18.17,2.481,4.1,0,0,0,20.63,23.15,30.07
2024/1/4 16:10,18.19,2.483,4.101,0,0,0,20.63,23.15,30.08
2024/1/4 16:20,18.19,2.481,4.099,0,0,0,20.63,23.16,30.08
2024/1/4 16:30,18.19,2.48,4.098,0,0,0,20.63,23.16,30.09
2024/1/4 16:40,18.18,2.479,4.098,0,0,0,20.63,23.16,30.09
2024/1/4 16:50,18.18,2.479,4.097,0,0,0,20.63,23.16,30.09
2024/1/4 17:00,18.18,2.479,4.095,0,0,0,20.62,23.16,30.09
2024/1/4 17:10,18.18,2.479,4.094,0,0,0,20.62,23.16,30.09
2024/1/4 17:20,18.18,2.478,4.093,0,0,0,20.62,23.16,30.09
2024/1/4 17:30,18.18,2.478,4.093,0,0,0,20.62,23.16,30.09
2024/1/4 17:40,18.18,2.477,4.091,0,0,0,20.62,23.16,30.08
2024/1/4 17:50,18.18,2.476,4.091,0,0,0,20.62,23.16,30.09
2024/1/4 18:00,18.18,2.476,4.09,0,0,0,20.62,23.16,30.09
2024/1/4 18:10,18.18,2.476,4.09,0,0,0,20.62,23.16,30.08
2024/1/4 18:20,18.18,2.476,4.089,0,0,0,20.62,23.16,30.09
2024/1/4 18:30,18.18,2.476,4.088,0,0,0,20.62,23.16,30.08
2024/1/4 18:40,18.19,2.476,4.088,0,0,0,20.62,23.16,30.08
2024/1/4 18:50,18.18,2.476,4.088,0,0,0,20.62,23.16,30.08
2024/1/4 19:00,18.18,2.476,4.087,0,0,0,20.62,23.16,30.09
2024/1/4 19:10,18.18,2.476,4.086,0,0,0,20.62,23.16,30.08
2024/1/4 19:20,18.18,2.476,4.086,0,0,0,20.62,23.16,30.08
2024/1/4 19:30,18.18,2.476,4.086,0,0,0,20.62,23.16,30.08
2024/1/4 19:40,18.18,2.476,4.086,0,0,0,20.62,23.15,30.08
2024/1/4 19:50,18.18,2.476,4.086,0,0,0,20.62,23.16,30.09
2024/1/4 20:00,18.18,2.476,4.086,0,0,0,20.62,23.15,30.08
2024/1/4 20:10,18.18,2.476,4.086,0,0,0,20.62,23.16,30.08
2024/1/4 20:20,18.18,2.476,4.086,0,0,0,20.62,23.16,30.08
2024/1/4 20:30,18.18,2.477,4.086,0,0,0,20.62,23.16,30.08
2024/1/4 20:40,18.18,2.477,4.085,0,0,0,20.62,23.15,30.08
2024/1/4 20:50,18.19,2.477,4.085,0,0,0,20.62,23.15,30.08
2024/1/4 21:00,18.19,2.477,4.084,0,0,0,20.62,23.16,30.08
2024/1/4 21:10,18.19,2.477,4.083,0,0,0,20.62,23.15,30.08
2024/1/4 21:20,18.19,2.477,4.083,0,0,0,20.62,23.15,30.08
2024/1/4 21:30,18.19,2.477,4.083,0,0,0,20.62,23.15,30.08
2024/1/4 21:40,18.19,2.477,4.083,0,0,0,20.62,23.15,30.08
2024/1/4 21:50,18.19,2.477,4.083,0,0,0,20.62,23.15,30.08
2024/1/4 22:00,18.19,2.477,4.083,0,0,0,20.62,23.15,30.08
2024/1/4 22:10,18.19,2.477,4.083,0,0,0,20.62,23.15,30.08
2024/1/4 22:20,18.19,2.477,4.083,0,0,0,20.62,23.15,30.08
2024/1/4 22:30,18.19,2.477,4.083,0,0,0,20.62,23.15,30.08
2024/1/4 22:40,18.19,2.477,4.083,0,0,0,20.62,23.15,30.08
2024/1/4 22:50,18.19,2.478,4.083,0,0,0,20.62,23.15,30.08
2024/1/4 23:00,18.19,2.479,4.083,0,0,0,20.62,23.15,30.08
2024/1/4 23:10,18.19,2.479,4.083,0,0,0,20.62,23.15,30.08
2024/1/4 23:20,18.19,2.479,4.083,0,0,0,20.62,23.15,30.08
2024/1/4 23:30,18.19,2.479,4.083,0,0,0,20.62,23.15,30.08
2024/1/4 23:40,18.19,2.479,4.082,0,0,0,20.62,23.15,30.08
2024/1/4 23:50,18.19,2.479,4.082,0,0,0,20.62,23.15,30.08
2024/1/5 00:00,18.2,2.479,4.082,0,0,0,20.62,23.15,30.08
2024/1/5 00:10,18.2,2.48,4.083,0,0,0,20.62,23.15,30.08
2024/1/5 00:20,18.2,2.481,4.083,0,0,0,20.62,23.15,30.08
2024/1/5 00:30,18.21,2.481,4.086,0,0,0,20.62,23.15,30.08
2024/1/5 00:40,18.21,2.481,4.086,0,0,0,20.62,23.15,30.08
2024/1/5 00:50,18.21,2.482,4.087,0,0,0,20.62,23.15,30.08
2024/1/5 01:00,18.21,2.483,4.088,0,0,0,20.62,23.15,30.08
2024/1/5 01:10,18.21,2.483,4.089,0,0,0,20.62,23.15,30.08
2024/1/5 01:20,18.21,2.484,4.089,0,0,0,20.62,23.15,30.08
2024/1/5 01:30,18.21,2.485,4.088,0,0,0,20.62,23.15,30.08
2024/1/5 01:40,18.21,2.485,4.089,0,0,0,20.62,23.15,30.08
2024/1/5 01:50,18.21,2.485,4.089,0,0,0,20.62,23.15,30.08
2024/1/5 02:00,18.21,2.485,4.09,0,0,0,20.62,23.15,30.08
2024/1/5 02:10,18.21,2.485,4.09,0,0,0,20.62,23.15,30.08
2024/1/5 02:20,18.21,2.485,4.09,0,0,0,20.62,23.15,30.08
2024/1/5 02:30,18.21,2.485,4.09,0,0,0,20.62,23.15,30.08
2024/1/5 02:40,18.21,2.485,4.089,0,0,0,20.62,23.15,30.08
2024/1/5 02:50,18.2,2.485,4.088,0,0,0,20.62,23.15,30.08
2024/1/5 03:00,18.21,2.485,4.088,0,0,0,20.62,23.15,30.08
2024/1/5 03:10,18.2,2.485,4.088,0,0,0,20.62,23.15,30.08
2024/1/5 03:20,18.2,2.485,4.088,0,0,0,20.62,23.15,30.08
2024/1/5 03:30,18.2,2.485,4.088,0,0,0,20.62,23.15,30.08
2024/1/5 03:40,18.2,2.485,4.086,0,0,0,20.62,23.15,30.08
2024/1/5 03:50,18.2,2.485,4.086,0,0,0,20.62,23.15,30.08
2024/1/5 04:00,18.2,2.485,4.086,0,0,0,20.62,23.15,30.08
2024/1/5 04:10,18.19,2.485,4.085,0,0,0,20.62,23.15,30.08
2024/1/5 04:20,18.19,2.485,4.083,0,0,0,20.62,23.15,30.08
2024/1/5 04:30,18.19,2.485,4.083,0,0,0,20.62,23.15,30.08
2024/1/5 04:40,18.19,2.485,4.083,0,0,0,20.62,23.15,30.08
2024/1/5 04:50,18.19,2.485,4.083,0,0,0,20.62,23.15,30.08
2024/1/5 05:00,18.19,2.483,4.081,0,0,0,20.62,23.15,30.08
2024/1/5 05:10,18.18,2.483,4.08,0,0,0,20.62,23.15,30.08
2024/1/5 05:20,18.18,2.483,4.079,0,0,0,20.62,23.15,30.08
2024/1/5 05:30,18.16,2.482,4.078,0,0,0,20.62,23.15,30.08
2024/1/5 05:40,18.16,2.481,4.078,0,0,0,20.62,23.15,30.08
2024/1/5 05:50,18.16,2.481,4.076,0,0,0,20.62,23.15,30.08
2024/1/5 06:00,18.15,2.481,4.074,0,0,0,20.62,23.15,30.08
2024/1/5 06:10,18.15,2.48,4.073,0,0,0,20.62,23.15,30.08
2024/1/5 06:20,18.15,2.479,4.072,0,0,0,20.62,23.15,30.08
2024/1/5 06:30,18.15,2.479,4.071,0,0,0,20.62,23.15,30.08
2024/1/5 06:40,18.14,2.479,4.07,0,0,0,20.62,23.15,30.08
2024/1/5 06:50,18.14,2.479,4.068,0,0,0,20.62,23.15,30.08
2024/1/5 07:00,18.15,2.478,4.068,0,0,0,20.62,23.15,30.08
2024/1/5 07:10,18.15,2.478,4.067,0,0,0,20.62,23.15,30.08
2024/1/5 07:20,18.15,2.478,4.066,0,0,0,20.62,23.15,30.08
2024/1/5 07:30,18.15,2.477,4.065,0,0,0,20.62,23.15,30.08
2024/1/5 07:40,18.15,2.477,4.065,0,0,0,20.62,23.15,30.08
2024/1/5 07:50,18.15,2.478,4.065,0,0,0,20.62,23.15,30.08
2024/1/5 08:00,18.15,2.478,4.065,0,0,0,20.62,23.15,30.08
2024/1/5 08:10,18.15,2.479,4.065,0,0,0,20.62,23.15,30.08
2024/1/5 08:20,18.15,2.477,4.065,0,0,0,20.62,23.15,30.08
2024/1/5 08:30,18.13,2.474,4.061,0,0,0,20.62,23.15,30.08
2024/1/5 08:40,18.14,2.474,4.058,0,0,0,20.62,23.14,30.07
2024/1/5 08:50,18.13,2.474,4.057,0,0,0,20.57,23.11,30.05
2024/1/5 09:00,18.14,2.475,4.048,0,0,0,20.6,23.09,30.03
2024/1/5 09:10,18.14,2.477,4.058,0,0,0,20.58,23.09,30.03
2024/1/5 09:20,18.12,2.473,4.055,0,0,0,20.61,23.11,30.07
2024/1/5 09:30,18.13,2.474,4.054,0,0,0,20.62,23.14,30.08
2024/1/5 09:40,18.14,2.476,4.053,0,0,0,20.62,23.15,30.07
2024/1/5 09:50,18.15,2.479,4.063,0,0,0,20.62,23.15,30.08
2024/1/5 10:00,18.15,2.48,4.063,0,0,0,20.62,23.15,30.08
2024/1/5 10:10,18.14,2.465,4.047,0,0,0,20.62,23.15,30.06
2024/1/5 10:20,18.12,2.468,4.049,0,0,0,20.62,23.15,30.07
2024/1/5 10:30,18.12,2.467,4.043,0,0,0,20.62,23.15,30.08
2024/1/5 10:40,18.12,2.464,4.048,0,0,0,20.62,23.15,30.08
2024/1/5 10:50,18.11,2.465,4.049,0,0,0,20.62,23.14,30.07
2024/1/5 11:00,18.1,2.471,4.055,0,0,0,20.62,23.15,30.07
2024/1/5 11:10,18.12,2.471,4.057,0,0,0,20.62,23.15,30.08
2024/1/5 11:20,18.12,2.471,4.048,0,0,0,20.62,23.14,30.07
2024/1/5 11:30,18.12,2.47,4.062,0,0,0,20.62,23.14,30.08
2024/1/5 11:40,18.16,2.463,4.051,0,0,0,20.63,23.15,30.06
2024/1/5 11:50,18.13,2.474,4.071,0,0,0,20.63,23.15,30.07
2024/1/5 12:00,18.17,2.479,4.058,0,0,0,20.63,23.14,30.07
2024/1/5 12:10,18.17,2.477,4.063,0,0,0,20.63,23.15,30.07
2024/1/5 12:20,18.15,2.481,4.066,0,0,0,20.62,23.15,30.07
2024/1/5 12:30,18.17,2.474,4.069,0,0,0,20.63,23.14,30.08
2024/1/5 12:40,18.15,2.473,4.063,0,0,0,20.63,23.14,30.06
2024/1/5 12:50,18.17,2.474,4.067,0,0,0,20.64,23.15,30.08
2024/1/5 13:00,18.17,2.477,4.069,0,0,0,20.63,23.14,30.07
2024/1/5 13:10,18.17,2.469,4.066,0,0,0,20.64,23.14,30.07
2024/1/5 13:20,18.16,2.472,4.068,0,0,0,20.62,23.15,30.05
2024/1/5 13:30,18.15,2.469,4.075,0,0,0,20.64,23.15,30.08
2024/1/5 13:40,18.19,2.474,4.079,0,0,0,20.63,23.15,30.06
2024/1/5 13:50,18.15,2.466,4.064,0,0,0,20.63,23.15,30.08
2024/1/5 14:00,18.19,2.475,4.061,0,0,0,20.64,23.14,30.07
2024/1/5 14:10,18.15,2.474,4.064,0,0,0,20.63,23.14,30.06
2024/1/5 14:20,18.18,2.462,4.055,0,0,0,20.64,23.14,30.06
2024/1/5 14:30,18.17,2.477,4.074,0,0,0,20.63,23.15,30.06
2024/1/5 14:40,18.15,2.479,4.073,0,0,0,20.63,23.14,30.06
2024/1/5 14:50,18.16,2.467,4.073,0,0,0,20.62,23.13,30.07
2024/1/5 15:00,18.16,2.478,4.071,0,0,0,20.63,23.13,30.05
2024/1/5 15:10,18.12,2.478,4.069,0,0,0,20.63,23.1,30.05
2024/1/5 15:20,18.14,2.471,4.069,0,0,0,20.63,23.09,30.06
2024/1/5 15:30,18.15,2.467,4.069,0,0,0,20.63,23.14,30.06
2024/1/5 15:40,18.14,2.471,4.063,0,0,0,20.63,23.15,30.07
2024/1/5 15:50,18.15,2.467,4.064,0,0,0,20.63,23.14,30.07
2024/1/5 16:00,18.16,2.472,4.065,0,0,0,20.63,23.15,30.08
2024/1/5 16:10,18.15,2.472,4.065,0,0,0,20.63,23.15,30.07
2024/1/5 16:20,18.15,2.471,4.063,0,0,0,20.63,23.15,30.08
2024/1/5 16:30,18.15,2.47,4.062,0,0,0,20.63,23.15,30.08
2024/1/5 16:40,18.15,2.47,4.06,0,0,0,20.63,23.15,30.08
2024/1/5 16:50,18.16,2.47,4.06,0,0,0,20.63,23.15,30.08
2024/1/5 17:00,18.16,2.469,4.058,0,0,0,20.63,23.14,30.07
